index,latitude,longitude,primary_fuel,energy
2273,-7.2094,-39.3061,Oil,others
16064,31.9367,34.7118,Gas,others
27246,43.3189,-73.9208,Hydro,others
29600,42.9817,-83.9794,Waste,others
26211,37.1766,-94.2994,Gas,others
825,47.0167,15.1667,Hydro,others
1156,-23.9277,-52.4869,Oil,others
2174,-20.4468,-45.5227,Oil,others
26047,26.288,-80.1665,Waste,others
2919,-8.7748,-54.9504,Hydro,others
15750,-6.2747,107.9704,Coal,others
32880,37.4556,-77.4308,Coal,others
33470,27.3839,-80.3775,Gas,others
3699,49.8113,-121.4585,Hydro,others
11597,48.5912,6.1369,Hydro,others
22304,53.7782,-0.6639,Biomass,others
22543,51.438,-1.9726,Waste,others
9320,6.2345,-74.5614,Gas,others
3020,-0.0096,-51.1716,Oil,others
1586,-28.352,-52.204,Hydro,others
26663,33.3644,-81.03,Gas,others
29813,41.1511,-76.9178,Waste,others
27137,39.9524,-83.0144,Oil,others
9898,55.6859,12.6277,Coal,others
71,33.1319,3.348,Gas,others
11664,42.6757,1.8767,Hydro,others
25570,42.4361,-122.85,Waste,others
730,-26.7824,151.9153,Coal,others
18371,14.5204,120.6027,Coal,others
5651,18.43,109.43,Hydro,others
16477,18.3751,-77.0514,Hydro,others
4513,48.4484,-71.2148,Hydro,others
27386,42.0001,-88.2446,Gas,others
2685,-25.4739,-49.2788,Oil,others
18439,54.2695,18.51,Hydro,others
8593,26.5548,119.0314,Hydro,others
27766,26.6967,-81.7831,Gas,others
29065,32.3594,-81.1242,Gas,others
31649,42.7331,-122.5151,Hydro,others
17241,6.3404,100.1568,Gas,others
21380,35.8853,38.7472,Hydro,others
9016,23.0792,113.4951,Coal,others
23911,52.9671,-3.0556,Waste,others
33728,30.9136,-83.2529,Oil,others
6367,34.0038,113.8667,Coal,others
24985,39.0687,-88.7555,Oil,others
8993,28.7586,119.8944,Gas,others
32140,42.5867,-114.0675,Hydro,others
6163,39.2848,106.788,Coal,others
32936,40.6236,-111.7533,Hydro,others
7801,36.1123,120.3291,Coal,others
26810,37.9941,-75.8377,Oil,others
967,24.2639,91.379,Gas,others
13982,15.1891,-85.7507,Hydro,others
115,-28.4537,-65.7841,Oil,others
17698,52.3389,5.0213,Gas,others
178,-29.3811,-66.8325,Oil,others
28754,60.6128,-145.6794,Hydro,others
23536,56.0969,-3.4694,Biomass,others
30827,41.1968,-73.7257,Oil,others
1437,-22.7833,-44.2333,Hydro,others
2585,-20.4418,-43.923,Oil,others
34866,15.8186,107.7787,Hydro,others
2048,-20.4685,-45.1161,Oil,others
1602,-20.7978,-51.6318,Biomass,others
12021,43.0002,1.1292,Hydro,others
30810,40.8813,-117.1516,Coal,others
1777,-26.6725,-51.7525,Hydro,others
18419,13.7769,121.0261,Gas,others
14069,23.0666,81.7841,Coal,others
28431,38.5731,-82.7833,Gas,others
15877,27.5546,52.55,Gas,others
33531,42.608,-72.5615,Hydro,others
13083,48.5196,13.7085,Hydro,others
18014,58.4653,6.544,Hydro,others
8972,37.7274,106.7409,Coal,others
16346,42.8971,12.5381,Coal,others
32996,33.5626,-82.0512,Hydro,others
12948,52.4422,10.7645,Coal,others
30136,37.523,-120.3299,Hydro,others
5332,28.8703,109.6681,Hydro,others
33014,39.4362,-99.2779,Gas,others
16426,44.1264,10.3934,Hydro,others
7189,31.5913,121.2502,Coal,others
26968,41.4928,-90.6275,Biomass,others
22349,54.956,-1.7579,Waste,others
34411,38.2743,-95.684,Oil,others
4906,-33.6352,-70.5947,Hydro,others
32850,32.9111,-115.5681,Gas,others
32612,43.495,-76.4511,Gas,others
5607,28.0225,98.8638,Hydro,others
32509,40.5589,-96.7847,Coal,others
16736,36.9128,140.8128,Coal,others
10084,11.8196,36.9181,Hydro,others
23879,53.2368,-3.0343,Waste,others
292,-32.1675,-64.2438,Hydro,others
4821,-35.8051,-70.9411,Hydro,others
26145,38.1831,-85.8892,Gas,others
8833,39.1805,111.0845,Coal,others
17456,19.0278,-104.3192,Gas,others
26395,36.1172,-84.0317,Waste,others
33673,42.5136,-92.4591,Gas,others
8913,32.2684,119.4193,Coal,others
240,-34.0364,-63.9217,Gas,others
19302,50.6116,36.5649,Gas,others
30089,35.705,-85.7439,Oil,others
16452,42.2362,10.8674,Geothermal,others
9285,24.947,113.781,Hydro,others
4450,51.0887,-115.3736,Hydro,others
30303,34.0061,-117.5609,Storage,others
1228,-18.6597,-48.4353,Hydro,others
31090,43.275,-95.8097,Gas,others
30058,40.2214,-100.6508,Oil,others
29253,39.5318,-121.4912,Hydro,others
13597,49.0393,8.3113,Biomass,others
23903,52.455,-1.0283,Biomass,others
28911,30.7316,-98.3854,Hydro,others
4529,49.5284,-115.7578,Biomass,others
12709,51.5197,7.477,Gas,others
10035,31.043,29.6652,Gas,others
21928,49.5853,36.5236,Coal,others
21841,40.7882,30.026,Gas,others
538,-15.7796,128.7395,Oil,others
23467,56.1725,-5.1883,Hydro,others
1992,-20.1246,-40.2983,Oil,others
4690,49.8217,-92.8763,Hydro,others
19474,67.2203,32.4383,Hydro,others
947,26.1833,50.6237,Gas,others
28701,58.1064,-135.4307,Oil,others
21173,56.5333,13.1833,Hydro,others
969,24.9103,89.9607,Oil,others
12892,49.5307,8.4709,Gas,others
15753,-2.5213,121.357,Coal,others
10244,62.25,30.5,Hydro,others
32502,35.3264,-81.6292,Oil,others
20281,43.329,-8.503,Gas,others
13098,47.5524,7.6581,Hydro,others
7200,22.9034,101.7724,Hydro,others
428,-33.331,116.229,Coal,others
14599,10.207,76.7137,Hydro,others
1663,-22.7818,-43.3025,Gas,others
14895,23.8209,86.76,Coal,others
19029,40.7604,-8.0438,Hydro,others
25235,30.3344,-97.6217,Waste,others
17191,-15.558,34.787,Hydro,others
17674,27.9212,85.1462,Hydro,others
16232,45.5248,10.2273,Oil,others
6446,43.728,87.6292,Coal,others
2933,-25.5333,-53.0333,Hydro,others
11161,42.5377,2.094,Hydro,others
19803,25.68,49.433,Gas,others
21761,39.2731,33.5184,Hydro,others
18252,9.3796,-79.8219,Gas,others
25851,44.2114,-75.0594,Hydro,others
7309,45.43,129.79,Hydro,others
24374,53.4226,-1.3734,Biomass,others
31149,43.2924,-93.3928,Gas,others
7499,31.7175,118.4667,Coal,others
2714,-21.1208,-41.72,Hydro,others
33090,42.1057,-83.4988,Waste,others
31367,32.6908,-92.0183,Gas,others
2149,-22.1616,-50.4744,Biomass,others
25423,46.1724,-123.1739,Gas,others
21981,57.6108,-4.916,Hydro,others
16904,34.8244,136.9238,Oil,others
20250,35.89,-5.35,Oil,others
18032,61.1832,7.2349,Hydro,others
21704,40.3786,27.9116,Gas,others
5704,44.6885,89.1138,Coal,others
25852,34.7042,-87.1189,Nuclear,others
8264,28.4136,103.4328,Hydro,others
15854,28.678,57.7406,Hydro,others
21255,46.2743,8.6821,Hydro,others
21390,33.4214,36.6889,Gas,others
34428,37.6526,-121.0204,Gas,others
28485,43.8294,-105.5322,Gas,others
33865,19.7041,-155.0607,Oil,others
10262,62.4833,22.9,Hydro,others
33830,32.7751,-97.1421,Gas,others
15116,29.3975,76.8763,Coal,others
9297,39.7844,111.1595,Coal,others
5336,43.651,125.5693,Coal,others
17732,52.5772,5.53,Gas,others
25618,42.0145,-71.5444,Hydro,others
19619,55.8833,38.7833,Gas,others
34908,18.0979,106.38,Coal,others
19032,41.07,-8.4587,Gas,others
33019,45.0811,-121.8866,Hydro,others
25995,34.3801,-118.4999,Gas,others
4711,45.6617,-71.4636,Hydro,others
7705,39.9793,117.4628,Coal,others
2299,-19.3256,-40.0606,Oil,others
13955,14.51,-91.586,Biomass,others
30262,39.0847,-76.6764,Waste,others
33968,41.5984,-73.922,Hydro,others
31208,18.4553,-66.1486,Oil,others
19189,46.3321,48.0861,Gas,others
21408,22.8519,120.1991,Gas,others
17648,24.42,97.525,Hydro,others
12199,46.054,6.8123,Hydro,others
34457,39.0708,-87.0128,Gas,others
29692,45.0304,-84.7308,Gas,others
18156,60.9961,10.0577,Hydro,others
245,-40.012,-69.9918,Hydro,others
26730,30.2588,-93.7353,Gas,others
3869,48.8794,-72.2174,Biomass,others
2658,-9.4132,-38.2106,Hydro,others
27797,36.69,-108.4814,Coal,others
1358,-25.7667,-52.0833,Hydro,others
29281,35.5165,-119.0401,Gas,others
21848,38.0592,58.1641,Gas,others
8233,27.2059,102.3339,Hydro,others
13655,47.8032,10.9043,Hydro,others
16018,31.782,35.2196,Gas,others
6127,26.6304,107.5429,Coal,others
32404,41.6651,-72.1221,Hydro,others
3782,59.6123,-109.1129,Hydro,others
23002,54.02,-0.9579,Biomass,others
34183,34.093,-109.29,Waste,others
15703,-7.1633,112.6615,Gas,others
14631,22.7554,86.2491,Coal,others
2235,-21.323,-46.733,Oil,others
8505,42.8187,87.9606,Coal,others
4747,46.5314,-60.4402,Hydro,others
4983,-30.858,-71.2406,Oil,others
9295,32.96,114.06,Gas,others
20836,28.963,-13.5477,Oil,others
8134,38.9652,110.4583,Coal,others
21047,60.15,16.1667,Hydro,others
32256,37.2794,-80.0447,Oil,others
260,-27.6509,-64.3618,Hydro,others
8910,34.4622,119.305,Gas,others
8509,38.9146,112.4774,Coal,others
34622,41.5581,69.7708,Hydro,others
21978,51.3875,-3.4066,Biomass,others
19102,25.1989,51.6166,Gas,others
17355,32.5982,-115.6297,Gas,others
21551,14.8418,99.6976,Biomass,others
14393,23.5211,87.3023,Coal,others
6043,22.8314,113.8412,Gas,others
4006,45.0008,-79.2977,Hydro,others
31483,41.6644,-71.9242,Waste,others
34759,12.7999,108.9287,Hydro,others
19134,45.3667,24.6307,Hydro,others
24050,53.4372,-2.5057,Waste,others
20240,39.888,-4.4539,Hydro,others
25163,45.7517,-91.2028,Hydro,others
2005,-2.5202,-66.0291,Oil,others
32658,37.5736,-79.3715,Hydro,others
17514,25.5939,-100.9164,Gas,others
33743,43.0303,-87.9233,Gas,others
33364,41.6225,-87.5978,Gas,others
4880,-37.2118,-73.2167,Oil,others
12464,41.4797,45.0667,Gas,others
2341,-8.6514,-35.2175,Hydro,others
1689,-12.5694,-60.8928,Hydro,others
457,-33.8142,150.8537,Waste,others
29044,40.8565,-73.8474,Oil,others
32309,37.3361,-121.8783,Gas,others
1919,-21.5208,-49.8611,Biomass,others
6608,40.7826,107.4909,Coal,others
20299,38.7288,-2.005,Hydro,others
17132,56.852,24.2724,Hydro,others
25761,41.9271,-72.6831,Gas,others
21788,37.6766,36.8505,Hydro,others
23960,52.6841,-2.01,Biomass,others
28785,41.7464,-111.746,Hydro,others
17684,27.7806,85.917,Hydro,others
5111,30.8695,118.8648,Coal,others
27471,37.241,-121.7826,Gas,others
34565,-34.8189,-54.9721,Biomass,others
18501,51.8413,19.3939,Coal,others
768,-14.2602,129.5368,Gas,others
23148,52.7279,-1.4589,Storage,others
32614,59.4545,-135.3131,Oil,others
17491,25.7994,-100.2905,Biomass,others
34276,40.0975,-75.2428,Gas,others
15117,9.9731,77.0281,Hydro,others
13212,47.8739,11.871,Hydro,others
1476,-30.1293,-51.2975,Biomass,others
13610,48.1351,11.582,Gas,others
29227,19.7317,-156.0283,Oil,others
11897,43.692,5.385,Hydro,others
32611,37.0568,-119.8997,Hydro,others
21340,46.6816,8.7786,Hydro,others
4349,44.3653,-78.2928,Hydro,others
32077,40.3892,-91.3942,Gas,others
3437,-16.374,-39.5705,Biomass,others
30196,41.7208,-86.9086,Coal,others
17763,-41.0861,172.7325,Hydro,others
3841,49.8772,-123.1599,Hydro,others
7581,26.245,108.0586,Hydro,others
19886,48.1775,17.1548,Gas,others
31430,40.5553,-76.3886,Waste,others
14488,29.1411,78.9632,Gas,others
27429,46.3784,-119.2545,Hydro,others
33153,57.7756,-152.4803,Oil,others
5284,36.5847,101.4936,Coal,others
31369,41.3237,-89.1123,Oil,others
23899,51.2435,-0.149,Waste,others
32448,34.6875,-82.9525,Oil,others
5026,-32.8323,-70.539,Hydro,others
6087,41.3149,124.1499,Hydro,others
28759,41.2025,-76.0683,Gas,others
3255,-23.6461,-46.6386,Oil,others
10721,46.3327,6.6413,Hydro,others
18597,49.8069,19.2023,Hydro,others
14146,31.9546,76.7986,Hydro,others
14883,12.5571,80.1754,Nuclear,others
8886,21.71,112.26,Nuclear,others
11528,44.0226,1.3638,Hydro,others
30750,29.5376,-97.9321,Hydro,others
6561,40.6567,109.6583,Coal,others
6566,30.9144,119.9625,Coal,others
14396,24.8747,75.6189,Nuclear,others
20322,42.4167,-8.6667,Gas,others
33763,27.5236,-81.924,Gas,others
29179,20.8969,-156.4627,Oil,others
19794,24.65,46.671,Oil,others
16149,45.3993,10.7142,Gas,others
29280,35.4407,-118.7965,Hydro,others
7235,37.8385,75.5727,Hydro,others
25053,43.3571,-115.4515,Hydro,others
2546,-21.9082,-48.1044,Biomass,others
29540,38.1762,-99.1,Oil,others
17918,68.6026,15.4734,Hydro,others
18743,40.0522,-8.8763,Biomass,others
27215,34.6779,-82.8231,Gas,others
4080,49.4131,-82.4299,Hydro,others
24779,33.7688,-118.1009,Gas,others
24939,41.1511,-76.9178,Waste,others
1145,43.4478,17.8369,Hydro,others
17708,51.8561,5.8294,Coal,others
83,-12.37,13.57,Gas,others
33989,40.54,-78.0346,Hydro,others
2251,-28.9361,-51.4648,Hydro,others
18421,15.6854,121.4748,Hydro,others
21098,64.1167,16.1667,Hydro,others
14927,19.016,72.8948,Gas,others
4179,45.9551,-66.8665,Hydro,others
1630,-25.4936,-52.2128,Hydro,others
29696,33.3208,-83.8419,Hydro,others
2342,-9.144,-38.3134,Hydro,others
31342,38.7342,-84.4059,Waste,others
24404,53.6908,-1.6291,Gas,others
668,-20.4283,118.5498,Gas,others
2778,-23.4916,-47.4511,Oil,others
50,36.885,8.0778,Gas,others
27395,35.2803,-119.4707,Gas,others
31818,34.0814,-118.1519,Gas,others
18791,41.8792,-8.7061,Hydro,others
27077,33.586,-116.0873,Waste,others
17249,13.1956,-10.4289,Hydro,others
26684,41.7122,-90.2797,Gas,others
26212,43.9842,-75.6225,Gas,others
6704,35.6603,108.9229,Coal,others
10533,46.7304,5.9553,Hydro,others
11756,43.0837,0.7971,Hydro,others
20080,37.5286,127.2803,Hydro,others
19010,37.9322,-8.8038,Coal,others
8243,30.01,102.53,Hydro,others
8135,39.0121,110.2378,Coal,others
31252,33.9,-118.1514,Gas,others
31667,33.8758,-111.3136,Storage,others
16122,40.6432,17.9802,Coal,others
4678,55.264,-114.5893,Biomass,others
31929,39.5173,-107.7299,Gas,others
12058,48.9097,2.3332,Biomass,others
34764,11.8319,108.7073,Hydro,others
18716,41.3728,-8.3444,Hydro,others
1096,51.2382,4.3408,Gas,others
19182,50.2274,136.8821,Gas,others
2859,-21.6267,-46.7906,Hydro,others
32738,38.7903,-122.7559,Geothermal,others
4980,-35.4697,-71.2729,Hydro,others
21280,46.882,8.6161,Hydro,others
2186,-7.0507,-71.6819,Oil,others
8298,27.2753,102.5897,Hydro,others
19477,55.6066,51.9404,Gas,others
17395,18.8727,-97.024,Biomass,others
7537,24.23,110.48,Hydro,others
7973,32.3236,108.7744,Hydro,others
21790,41.24,36.4767,Gas,others
5296,38.9446,118.4927,Coal,others
34804,22.6846,106.599,Hydro,others
1038,50.4359,6.2106,Hydro,others
933,40.79,47.0287,Hydro,others
3731,48.822,-56.8314,Hydro,others
15858,32.4858,48.1341,Hydro,others
12468,41.5461,44.1277,Hydro,others
11975,44.4734,2.9816,Hydro,others
34413,32.3342,-97.7317,Gas,others
32243,32.5517,-111.3,Gas,others
27676,45.4918,-91.0472,Hydro,others
12108,49.3814,1.09,Biomass,others
21350,46.5431,7.9015,Hydro,others
2603,-27.5979,-49.74,Hydro,others
13632,53.5262,10.0632,Coal,others
2934,-27.1167,-49.5,Hydro,others
3341,-18.7002,-49.6764,Biomass,others
2120,-3.3243,-61.2,Gas,others
15758,-6.1069,106.7882,Coal,others
5900,36.5592,102.8753,Hydro,others
1254,-9.3575,-38.2083,Hydro,others
19472,67.3812,32.5273,Hydro,others
32801,41.8086,-86.3239,Waste,others
26736,44.1307,-122.2439,Hydro,others
4917,-37.0854,-72.3247,Oil,others
20140,41.8559,-1.9224,Waste,others
8245,31.79,105.91,Hydro,others
938,40.6837,47.0926,Hydro,others
18283,-9.0288,-75.4926,Gas,others
8936,28.92,102.22,Hydro,others
15770,-4.2931,119.6326,Coal,others
7271,36.1564,103.3317,Coal,others
32087,38.8107,-121.3238,Gas,others
4802,-18.3695,-69.5469,Hydro,others
585,-38.1809,146.4479,Biomass,others
1032,50.936,4.0355,Gas,others
7150,37.3532,112.0027,Coal,others
5236,39.94,116.13,Gas,others
16316,45.0603,11.1374,Gas,others
33579,41.1576,-73.2081,Gas,others
27910,43.1244,-89.545,Biomass,others
28688,39.4735,-95.7315,Oil,others
21061,65.8078,21.6716,Hydro,others
2254,-17.6918,-51.6155,Biomass,others
16769,35.6146,139.7567,Oil,others
28250,38.41,-98.8689,Gas,others
12007,46.1387,6.4645,Hydro,others
7696,26.0645,104.5341,Coal,others
21753,37.8845,27.6304,Geothermal,others
30858,34.5032,-110.335,Waste,others
19787,27.53,49.143,Gas,others
25212,33.0147,-89.6753,Gas,others
33643,33.2961,-92.5894,Gas,others
15651,-4.9822,104.8051,Hydro,others
31707,33.051,-117.175,Hydro,others
21836,39.1278,40.0855,Hydro,others
23172,50.6928,-3.3841,Biomass,others
15755,1.7176,98.7265,Coal,others
26763,36.1319,-96.0181,Waste,others
18849,39.0152,-7.9756,Hydro,others
20468,41.6704,-3.6892,Gas,others
1016,53.9011,25.291,Gas,others
24344,53.1259,-1.2819,Waste,others
15613,22.8725,73.3588,Coal,others
25911,33.4898,-80.8703,Gas,others
28886,41.2706,-73.9526,Nuclear,others
25060,44.5063,-70.2423,Gas,others
8246,31.6217,105.9475,Hydro,others
15454,22.0987,83.4513,Coal,others
3798,49.6756,-112.3446,Hydro,others
1128,-16.3887,-67.7373,Hydro,others
3941,56.0148,-122.1957,Hydro,others
33004,44.8747,-88.1586,Hydro,others
30464,35.3339,-80.9867,Hydro,others
32870,44.2395,-94.9763,Oil,others
16324,42.9565,10.6034,Oil,others
19627,42.7053,43.9744,Hydro,others
24247,53.3944,-2.2461,Biomass,others
30936,44.8719,-88.1439,Hydro,others
3973,48.9254,-55.6678,Hydro,others
7191,23.0351,113.5364,Coal,others
33176,47.5306,-92.1619,Gas,others
17967,60.9297,8.4229,Hydro,others
1014,52.4492,30.8167,Gas,others
32913,40.9288,-73.898,Oil,others
18266,-9.4318,147.1428,Oil,others
557,-28.8096,122.415,Oil,others
34833,20.2527,105.98,Coal,others
2054,-12.8694,-38.5052,Oil,others
11984,45.857,6.741,Hydro,others
29194,44.0117,-75.7967,Hydro,others
3278,-22.8585,-51.3775,Biomass,others
22688,51.6246,-1.2683,Gas,others
21856,0.4982,33.1374,Hydro,others
7993,37.0091,118.4905,Coal,others
14180,23.785,85.88,Coal,others
31136,43.3705,-96.9598,Waste,others
14926,20.0805,79.7148,Coal,others
886,47.2,15.35,Hydro,others
16580,34.0412,135.9753,Hydro,others
6082,22.8141,113.5678,Coal,others
5605,32.3211,108.6056,Hydro,others
2376,-26.7717,-51.0044,Biomass,others
18390,9.3031,123.2141,Geothermal,others
9331,3.5649,-76.4532,Gas,others
16549,41.188,141.3903,Nuclear,others
5816,25.3686,116.3389,Hydro,others
8619,36.8979,117.7844,Coal,others
22418,53.7485,-2.9288,Biomass,others
11105,43.681,5.656,Hydro,others
10754,45.171,-0.2346,Biomass,others
12593,51.35,7.45,Biomass,others
34290,31.8694,-97.3667,Hydro,others
18198,24.8339,67.4179,Coal,others
4335,55.9826,-121.995,Hydro,others
9197,40.6597,114.9439,Coal,others
17331,17.4101,-99.2437,Hydro,others
31329,34.6165,-82.4479,Hydro,others
19610,53.0642,48.3994,Gas,others
21851,41.8603,59.9479,Gas,others
17955,59.2414,9.5607,Hydro,others
20885,39.65,2.6807,Oil,others
2667,-21.1986,-41.3764,Hydro,others
29986,40.8625,-74.825,Gas,others
23495,52.2046,-0.2693,Gas,others
27083,46.8175,-95.8433,Oil,others
4885,-32.9011,-70.2697,Hydro,others
31028,39.9109,-77.6667,Gas,others
26852,39.8214,-111.8935,Gas,others
18242,28.5828,68.1782,Gas,others
24162,50.789,-0.7373,Biomass,others
14924,16.2017,75.3005,Coal,others
31576,46.3785,-119.2544,Hydro,others
31114,34.196,-119.1667,Gas,others
25737,47.6972,-117.1472,Gas,others
20833,41.3366,2.1594,Gas,others
1896,-22.7,-47.2833,Hydro,others
12388,45.9869,4.0494,Hydro,others
3288,-16.1833,-47.0333,Hydro,others
8358,35.87,102.34,Hydro,others
34010,44.7014,-69.8319,Waste,others
15984,53.4119,-6.3261,Gas,others
34002,45.3709,-86.9308,Oil,others
19440,61.7617,31.0025,Hydro,others
27544,43.03,-87.9409,Biomass,others
31467,40.9864,-121.8494,Hydro,others
3270,-25.4644,-51.663,Hydro,others
31354,41.8693,-72.7183,Gas,others
1116,-21.52,-64.1714,Gas,others
8297,28.26,99.21,Hydro,others
32305,29.6948,-95.0406,Gas,others
27172,40.5201,-81.4681,Coal,others
33405,41.7717,-91.1321,Oil,others
17588,28.469,-11.339,Oil,others
21155,58.275,12.2727,Hydro,others
19808,28.47,36.519,Oil,others
8620,36.8972,117.8613,Coal,others
5381,23.5655,117.0973,Coal,others
11128,48.0184,6.9255,Hydro,others
11938,42.7599,0.5761,Hydro,others
12924,51.508,7.2503,Gas,others
19548,64.9407,34.5407,Hydro,others
29255,32.7976,-88.606,Gas,others
2842,-28.1217,-49.1356,Hydro,others
31130,37.8703,-122.2634,Gas,others
17676,27.976,83.568,Hydro,others
13445,52.2859,7.7461,Gas,others
29797,43.528,-116.0583,Hydro,others
24688,52.1925,-0.8881,Waste,others
3192,-21.7433,-47.4189,Hydro,others
10216,66.0833,24.8,Hydro,others
21535,16.63,99.8533,Gas,others
31638,41.5743,-76.0432,Gas,others
28369,40.3683,-120.2648,Waste,others
4129,49.569,-122.3446,Hydro,others
8349,25.25,98.19,Hydro,others
32749,32.5433,-117.0678,Biomass,others
8275,29.0853,103.7136,Hydro,others
26460,40.328,-98.4503,Oil,others
1782,-18.89,-42.724,Hydro,others
33548,42.5892,-114.3553,Hydro,others
31089,41.5283,-83.0353,Waste,others
17807,12.4883,-87.1673,Oil,others
33779,42.985,-83.9764,Waste,others
4949,-35.3602,-72.4066,Oil,others
19479,55.6997,52.2786,Hydro,others
30687,40.7899,-73.9233,Gas,others
9970,-0.2299,-78.525,Oil,others
29583,34.181,-80.2678,Waste,others
3631,49.9143,-123.325,Hydro,others
1945,-23.9293,-46.4239,Gas,others
17911,67.0882,16.0569,Hydro,others
29857,41.8527,-87.6185,Oil,others
26609,39.3661,-122.27,Gas,others
1120,-19.551,-65.722,Gas,others
17759,-38.3918,176.0222,Hydro,others
13822,40.4102,21.7856,Coal,others
13782,52.2985,11.6796,Gas,others
17938,66.3703,13.6567,Hydro,others
33972,35.9678,-79.9708,Oil,others
30490,40.9288,-73.898,Oil,others
19550,69.0228,29.0056,Hydro,others
11479,43.458,2.3893,Hydro,others
129,-22.3497,-63.7664,Oil,others
33906,33.8447,-112.2714,Hydro,others
21188,56.4833,13.5833,Hydro,others
24588,51.8499,-0.9785,Biomass,others
2391,-8.8733,-69.2803,Oil,others
20411,42.5741,0.1824,Hydro,others
25858,40.0961,-76.6962,Coal,others
19299,44.6006,42.2319,Hydro,others
21388,35.8722,38.5667,Hydro,others
27469,37.4151,-122.0521,Gas,others
21406,23.5186,120.3749,Coal,others
16877,35.4619,139.977,Gas,others
8515,43.6704,122.1543,Coal,others
27106,43.0802,-89.3747,Oil,others
10413,43.7488,3.1047,Hydro,others
13927,14.64,-92.149,Waste,others
19399,59.4892,32.0503,Gas,others
18571,54.5535,18.4803,Coal,others
18868,39.0542,-8.1766,Hydro,others
